output,input,level,S1_raw_mean,S1_raw_std,S1_ci_low,S1_ci_high,S1_plot,ST_mean,ST_std,ST_ci_low,ST_ci_high
iteration1_max_global_stress,SS316_T_ref,0,0.19357423305511476,0.006556225559855921,0.19175694004658858,0.19539152606364094,0.19357423305511476,0.2399355375766754,0.004005346015735316,0.23882531230381523,0.24104576284953558
iteration1_max_global_stress,SS316_k_ref,0,0.5495240402221679,0.005279334104275281,0.5480606834676173,0.5509873969767186,0.5495240402221679,0.6504402887821198,0.0095142092479734,0.6478030845263868,0.6530774930378528
iteration1_max_global_stress,SS316_alpha,0,0.015128943920135498,0.007134093789838935,0.013151474010340447,0.01710641382993055,0.015128943920135498,0.041308514177799224,0.0007643093061979513,0.0410966584468113,0.04152036990878715
iteration1_wall2,E_slope,0,-0.0006517410278320312,0.009489807021993972,-0.0032821813316142637,0.001978699275950201,0.0,0.004865927351638675,9.476696152215203e-05,0.00483965929007777,0.00489219541319958
iteration1_wall2,E_intercept,0,0.0013589441776275634,0.009942647398498969,-0.0013970170745551955,0.004114905429810322,0.0013589441776275634,0.00525558803230524,0.00010682670555714316,0.005225977180244021,0.00528519888436646
iteration1_wall2,nu,0,0.04474658012390137,0.008250121125194063,0.04245976321935321,0.04703339702844953,0.04474658012390137,0.05765099920332432,0.0009869643389177314,0.05737742664600381,0.057924571760644826
iteration1_wall2,alpha_base,0,0.4625022554397583,0.006907598124835542,0.4605875669252515,0.46441694395426514,0.4625022554397583,0.4923598927259445,0.0052889419707335145,0.49089387280668384,0.49382591264520515
iteration1_wall2,alpha_slope,0,0.06949358701705932,0.008895528925435155,0.06702787219749615,0.0719593018366225,0.06949358701705932,0.07779190286993981,0.0011294158401310651,0.07747884477100003,0.07810496096887959
iteration1_wall2,SS316_T_ref,0,0.07215575456619262,0.009122647069815186,0.06962708580886097,0.07468442332352428,0.07215575456619262,0.08862507909536362,0.0013133611888176114,0.08826103394708164,0.08898912424364559
iteration1_wall2,SS316_k_ref,0,0.25832616686820986,0.008464749861095069,0.2559798579133012,0.26067247582311853,0.25832616686820986,0.3087823730707169,0.004199039548007368,0.3076184586898812,0.30994628745155256
