iteration2_max_global_stress,iteration2_keff
163.85013,1.1023511
161.66794,1.1031803
157.03285,1.1038616
157.2331,1.1030022
166.2245,1.103294
163.63911,1.1028632
167.37053,1.103104
161.15506,1.1030993
160.84624,1.1036328
163.40755,1.1035885
164.96916,1.102958
151.09828,1.1045264
159.60143,1.1036204
162.9054,1.1029098
159.6662,1.1039574
160.19217,1.1041266
161.51741,1.1036687
162.76546,1.1029427
157.6893,1.103437
150.17854,1.1045061
168.1079,1.103251
163.13313,1.1027501
157.12146,1.1043022
162.76595,1.1032249
158.7909,1.1038972
159.70781,1.1035365
163.94244,1.1039828
159.42015,1.1037263
156.85094,1.1040896
159.21523,1.1022301
164.85036,1.10326
161.94334,1.1022758
159.83488,1.1033877
159.24104,1.103652
149.84639,1.1046482
160.32906,1.1035714
160.62349,1.1028224
162.33987,1.1023008
161.08833,1.1031115
154.84145,1.1012292
159.10944,1.1023145
162.76599,1.1027547
160.84756,1.1019748
160.2753,1.1039754
161.91519,1.1034771
149.90312,1.1048354
158.42838,1.1037446
153.56633,1.1042702
158.88661,1.1036274
158.23645,1.1040593
157.46094,1.1037765
151.28922,1.1044177
162.6277,1.1032193
162.03925,1.102897
163.71109,1.1026149
160.0454,1.1026268
159.3742,1.1034611
160.17345,1.10339
160.861,1.1025469
166.41335,1.1022267
158.0577,1.1039761
143.72638,1.1047825
160.40973,1.1024467
161.67255,1.1030385
158.10365,1.1039015
156.8371,1.1021023
156.44339,1.1037377
159.79083,1.1026717
157.77118,1.1037601
162.0,1.1034377
156.82211,1.103803
168.15431,1.1028129
164.98257,1.1030269
161.71565,1.1030539
159.09286,1.1038458
158.35304,1.1037484
162.96031,1.1032804
159.2264,1.103628
149.7093,1.1042877
163.74997,1.1032851
155.79002,1.1018997
152.46146,1.102262
162.64413,1.102619
159.84186,1.1018095
163.42723,1.102877
155.99007,1.1038595
161.3423,1.103372
156.7814,1.1021279
156.54001,1.1041265
150.00862,1.104413
162.18195,1.1029972
155.1526,1.1019264
163.80792,1.1034635
161.84431,1.1037902
161.51482,1.1026146
156.29443,1.1036419
160.39859,1.1030139
160.06018,1.1039529
150.0187,1.1040725
158.31068,1.103744
161.53716,1.1038395
162.18411,1.1030157
165.14748,1.1028969
164.37929,1.1038333
158.07732,1.1038172
163.63986,1.1031966
166.27132,1.1030914
153.42766,1.1046444
164.97534,1.1030891
149.65437,1.1043963
161.42403,1.1029338
162.01805,1.1038867
163.0407,1.1033124
160.03525,1.1037018
161.04904,1.103769
165.93176,1.1036066
159.7495,1.1027931
159.26855,1.1037996
160.35611,1.1031952
158.29951,1.103907
158.60031,1.1025337
160.82693,1.1031109
160.08595,1.1035916
