level,ood_feature,output,MAE,RMSE,R2,PICP90,MPIW90,CRPS
0,alpha_slope,iteration2_max_fuel_temp,3.698577067057291,4.780339600701402,0.5039711353625345,0.765625,11.367683416698624,2.6772051749659673
0,alpha_slope,iteration2_max_monolith_temp,4.188951814439561,5.427408371389177,0.49493024129183893,0.7708333333333334,12.547895081271369,3.039006309311582
0,alpha_slope,iteration2_max_global_stress,7.09395858393775,9.428458005432512,0.9086243335356088,0.8159722222222222,22.164854265618445,5.089896274702731
0,alpha_slope,iteration2_monolith_new_temperature,0.5447910247620626,0.7366640083389335,0.4778173389184258,0.7604166666666666,1.6207387471312669,0.3984626577378305
0,alpha_slope,iteration2_Hcore_after,0.0077656826376725835,0.010556595786802316,0.9977672050234916,0.9201388888888888,0.08709353564270295,0.00894850971147707
0,alpha_slope,iteration2_wall2,0.0009424837984645045,0.0014709204197163202,0.9969673523782363,0.9670138888888888,0.005988812069143158,0.0007353542358810978
2,alpha_slope,iteration1_avg_fuel_temp,3.5458262168036536,4.861284622937561,0.7800503280422928,0.734375,9.76804689115999,2.593872508107878
2,alpha_slope,iteration1_max_fuel_temp,6.051451466878245,8.217129602989647,0.7879652319551681,0.7552083333333334,17.38339381847914,4.40360916993507
2,alpha_slope,iteration1_max_monolith_temp,7.11219512091743,9.787640034873407,0.7748772252291278,0.7447916666666666,19.957250151730438,5.159826746371184
2,alpha_slope,iteration1_max_global_stress,9.26225943830278,12.58344046441368,0.9172768890725593,0.8159722222222222,29.396594615440172,6.659728586805975
2,alpha_slope,iteration1_monolith_new_temperature,1.187426350164024,1.7293323677330243,0.7675917533922021,0.75,3.3807832769397903,0.8672623557737463
2,alpha_slope,iteration1_Hcore_after,0.01736052068301265,0.21187139483803127,0.5192450723881241,0.8854166666666666,0.13206770318865957,0.021639497432416957
2,alpha_slope,iteration1_wall2,0.0012663560201488758,0.0017301625832865312,0.9958264794750886,0.90625,0.005392963275001137,0.0009118377453132176
2,alpha_slope,iteration2_keff,0.00023714877466906415,0.0005095123806831592,0.7059960230007651,0.9114583333333334,0.00114330067348565,0.00018352156062035428
2,alpha_slope,iteration2_avg_fuel_temp,1.9101439412434935,2.351378246739149,0.5805085614576247,0.7690972222222222,5.921385910641088,1.3625719249519255
2,alpha_slope,iteration2_max_fuel_temp,3.6566148122151674,4.447041072824371,0.5707288224692543,0.7864583333333334,11.931343250387007,2.5903828489696825
2,alpha_slope,iteration2_max_monolith_temp,3.9856486341688386,4.894380649769366,0.5892648689158149,0.7864583333333334,12.747106400582807,2.8336582050028274
2,alpha_slope,iteration2_max_global_stress,6.390337708261275,8.041206407843484,0.9335352101998617,0.8315972222222222,21.332471510441458,4.540276216519555
2,alpha_slope,iteration2_monolith_new_temperature,0.5275068651139132,0.6581310317660477,0.5832186459527601,0.7673611111111112,1.6175373773702724,0.3766276941994211
2,alpha_slope,iteration2_Hcore_after,0.010449459128224061,0.01537469681890362,0.995263972865794,0.8211805555555556,0.09161000254358588,0.011540903081430983
2,alpha_slope,iteration2_wall2,0.0010557092017927589,0.001518059042467984,0.9967698631480374,0.9184027777777778,0.004879093990564816,0.0007712792449247617
