E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha
-70199478.8401825,197846855800.92355,0.32244973499292795,9.07710132029299e-06,4.351516763444977e-09,967.9770452770769,24.6253231283305,0.012598160728029219
-72312430.07462023,202453041151.01794,0.3314110532298309,8.866224330589459e-06,4.452941047535922e-09,979.4014173330934,24.481853130183577,0.011776231042289073
-71130777.28942299,196274793277.10925,0.3493321026585632,8.721741177173799e-06,4.3689282206943876e-09,974.0661628955144,24.929475095113897,0.012311017213070203
-67379415.36247924,199551350371.8827,0.3597087280943429,8.477633569310863e-06,4.5693355812878185e-09,899.47216821014,24.936095607758272,0.012475492210377321
-66749719.22455633,197409002441.53387,0.3569759776734242,8.28143122693939e-06,4.700763651445823e-09,937.8164238336451,23.817229933862997,0.012598881591612656
-65829580.15605585,193934231610.57205,0.35138337894193855,8.506354590284059e-06,4.430360890958364e-09,937.0237562114253,23.520260810121695,0.012465716901733502
-67807623.62489407,184245481643.17017,0.3511933058854024,8.772354479512462e-06,4.177751246528118e-09,943.5681503650858,24.248044058402222,0.012341077501406771
-67480090.02277973,191260682098.7019,0.3370804465904941,8.873410575076571e-06,4.1812670087060605e-09,973.9115092028857,23.670605143363748,0.012328850532569076
-68593637.98185952,196121083067.55212,0.31995741814597406,9.29878757898853e-06,4.201227263399695e-09,973.5822178784001,24.051944722506377,0.012512405208173432
-69656799.96880174,197973500014.20532,0.29266312474451417,9.388712407839747e-06,4.302913621164852e-09,974.0308385675877,22.435286679234896,0.01243825693790209
-71322422.63428393,199947402383.2501,0.3014901212034581,9.262044113407806e-06,4.542271117045476e-09,981.1351347910961,22.790284378375706,0.012621216040996886
-67160443.7104914,199978628522.90057,0.30242828903536445,9.158942313251498e-06,4.49447842822721e-09,1005.1576622602535,22.377700440293072,0.013059058532792508
-67164607.9448924,198118275021.7264,0.3208575241683388,8.919832660191538e-06,4.389463697149908e-09,1033.4468698575054,23.674014190046712,0.01350503014534468
-65697012.79066648,198559423883.56827,0.31056625598900184,9.089202359697589e-06,4.303494268689465e-09,968.2481835768073,22.76976320102745,0.013298829259800773
-68390270.86132905,192503330034.9263,0.3383746570431255,8.822468871516197e-06,4.395846339324072e-09,954.9539281592151,23.575023684073916,0.013344111382075148
-69969429.57539667,199950682662.65158,0.33603977621099007,8.905315795290266e-06,4.297911241849335e-09,1005.7464133151717,24.152284071791552,0.01337741561676487
-72390309.2767436,196831861101.2581,0.33310621049965145,8.66546575758582e-06,4.4307301845627684e-09,973.0090085153549,24.136479903574436,0.012853010529372471
-72345701.8879022,197022395097.12656,0.33043282122297235,8.827819855920675e-06,4.49337046100925e-09,978.9979532631532,24.795356706250868,0.013132886324024819
-75717503.53481923,193781585453.2908,0.33119103727995153,9.11154027722084e-06,4.368662471275779e-09,992.0089654110056,24.87795123394821,0.013285313197532842
-77087795.65636912,210634207501.8299,0.32860585552562876,9.160174947434645e-06,4.4222995593693815e-09,1001.1642243674664,24.333183076003273,0.013534700675031248
-72177742.47719906,195866768763.47113,0.3226474853630674,8.913813523795713e-06,4.393493484346955e-09,978.5591914504002,24.064409824429784,0.013972533562892546
-68046995.53357697,204472537619.54694,0.34511166350999106,8.963421570003668e-06,4.223102240212485e-09,991.8593768731982,24.295081352738872,0.01375242043426699
-69972610.20224842,207603960760.27515,0.327193910971532,9.418504853740753e-06,4.2437143620455014e-09,953.147931545604,24.598325405160967,0.013890461246111367
-71041018.22395068,211710060858.8038,0.3050371711724048,9.371844222628908e-06,4.29391825781047e-09,930.6510464478747,24.55099775841676,0.014660819204649067
-71771655.92071953,201317729116.93564,0.31832347425245844,9.04786708096695e-06,4.340287217001983e-09,973.6269730282802,24.262592069425363,0.014347422209595813
-68200819.31103772,203661160628.40607,0.30717752864875114,9.325818488708128e-06,4.4030883880547855e-09,1061.7434367421645,25.618863896568243,0.013624450428470292
-69579698.12875421,212922332246.5254,0.3070837656839376,9.02216065769483e-06,4.3338507286105095e-09,1068.552306934897,26.496351411063902,0.012935490617548784
-70251065.90232897,210150969548.14914,0.3126100773966894,9.257524068145654e-06,4.391076472865512e-09,1061.804540707925,25.353462045966715,0.013289131427206346
-70494143.47770856,213583124803.33585,0.3101432665776704,9.04485623158779e-06,4.386696545816484e-09,1057.3112950635825,25.592273861180413,0.013277213399618897
-67747472.32720363,216518311101.89563,0.28414925049681106,9.078812083439621e-06,4.513533177957897e-09,1029.8357340765438,25.069199782208006,0.012942900200532799
-68370729.39356767,211443903954.49042,0.28249244810421686,9.254039758706831e-06,4.5592129468016314e-09,1058.8563518185504,24.913041078900022,0.012679518697178996
-67665589.39518459,201034477107.4965,0.26652033207746734,9.454015301998373e-06,4.642857579975899e-09,1023.5038778595181,25.387479158142547,0.012827109953150674
-70651556.88760921,203458915297.50885,0.27294265488652286,9.298369529720977e-06,4.6754560209119624e-09,985.5796890034516,25.463263440220004,0.012267130059665655
-70419181.86754577,206038919287.09485,0.2751467277195752,9.259921457886499e-06,4.5054335092806915e-09,1003.8699323176904,25.439374826336454,0.01245201358132416
-70443069.28793791,217861829304.92227,0.28551694986962384,9.041249245407005e-06,4.6940285289854945e-09,1011.4369743561056,25.038970053821306,0.01338351054274586
-74118506.07076776,209546818881.07877,0.30057959814385654,8.84777784688779e-06,4.8748192168761025e-09,1014.2849403935608,25.194773531282703,0.014279540722296159
-74488530.72943483,206842157614.96292,0.2956231456615307,8.878644672022461e-06,4.823091897631743e-09,1011.7788667374585,24.967518106941284,0.014464428750047878
-75683222.98997793,208607088566.34756,0.2950346687756609,8.751545008122432e-06,4.804744672286719e-09,984.668418648351,24.99819766917285,0.014539942483811632
-75144972.16368951,214007377880.6028,0.2900312450543837,8.894666205589716e-06,4.890229000188806e-09,1012.508917008069,25.26052426531049,0.014242858660685554
-72384140.87817018,214921853425.07843,0.2827322025163843,8.977198824789522e-06,4.857455238304655e-09,1073.9658580059966,25.4171913336562,0.014000572591880308
-73594124.43982233,195817479997.16794,0.2978004105786394,8.976709360318637e-06,4.669872232030847e-09,1051.6394984094168,23.680941428997784,0.01269871325118742
-74809274.06099358,190254935819.89078,0.3074655703434931,8.910350013765602e-06,4.695051495155074e-09,960.6589357783644,23.575748609535488,0.013051379350921804
-72756868.38427572,192066372833.9536,0.3028670791478396,8.833780754800089e-06,4.766041731322166e-09,958.4426387628417,23.903222290243477,0.013059407318819568
-70392245.96197765,203219668218.92957,0.29236867420774065,8.787671905677458e-06,4.838863820131787e-09,942.6938897431353,24.25128902584291,0.01340544965158523
-71565424.96828152,202495685530.88174,0.3053704904827223,8.938795681562418e-06,4.804343699730656e-09,987.0349852455855,23.861030725130725,0.013552844556959293
-72540840.61484204,196621058767.3732,0.3199764250340682,8.523389637836723e-06,4.788187684943744e-09,1031.927569099795,23.85010135246586,0.01314412491951863
-73302437.0618539,190431978599.1958,0.3151686668004704,8.689134051382974e-06,4.875881938308674e-09,994.4032855920242,24.244155342059305,0.013102182576867776
-74109756.62888138,196064067483.9592,0.30666590603140254,8.702954446687655e-06,4.895519703972657e-09,1016.1341202233241,23.852746906210893,0.012762757241265955
-72054879.71080533,208009435759.79758,0.2788480668779048,8.73687872981471e-06,4.899768051323692e-09,1000.6381339079959,23.779546403684055,0.012013901221406319
-69637419.8212612,200000315479.39304,0.29272674399152177,8.545133643659745e-06,4.9027602766511594e-09,996.1634280324143,23.540566953981035,0.012508427452221589
-69249702.39771181,194982668907.08353,0.2956459928194879,8.574515491483517e-06,4.996419907346616e-09,1011.8050249012559,22.758853063769617,0.012141098010354196
-65981633.17127382,185752877869.483,0.28333167037350837,8.918057861603126e-06,4.9271406389793604e-09,943.9138247010653,23.058304832576493,0.011590305686202979
-67263014.3837989,189892630178.32437,0.2944998820950989,8.70276068625435e-06,5.049656354044074e-09,912.2411189385098,22.374155728941734,0.011168588110944342
-65632983.285747625,187338723725.7489,0.3017029203196463,8.632102300801393e-06,4.829559230561043e-09,882.0264309409936,21.7791154723632,0.011838208812756828
-67302686.00726232,198022348504.2418,0.31180015129031774,8.385167478387995e-06,4.9736067622672845e-09,838.3501572873108,22.064777667018628,0.012156373434374323
-63738351.83505798,190815633386.18204,0.30021788440260333,8.63720257619424e-06,4.906438285947474e-09,823.9546615496828,22.40166004300955,0.011933786356853918
-64152062.51681649,195421672143.85886,0.31490665125872574,8.336477846846748e-06,4.859321550894168e-09,831.4926273172198,22.494425637551853,0.011740120056085398
-64908941.257687524,192015698514.7272,0.3023253284932639,9.013923125147854e-06,4.6406103521729024e-09,829.8084740771844,22.173611590206544,0.011423846236664238
-66713835.452871226,187516960146.94012,0.29769465281011126,8.858764190404903e-06,4.668311293102783e-09,857.349551086612,22.71479610621904,0.012141410894897231
-66457391.33116468,190374783094.0844,0.2869431673386805,9.108122092907566e-06,4.579444159422915e-09,824.4522832732501,22.12552888791905,0.01165861171527156
-65598315.14899762,192362338870.4702,0.3143041477087148,8.881149240742492e-06,4.6687722821432084e-09,826.1159039227445,21.24272530664976,0.011629274453679
-66051538.964426264,194462766060.70193,0.29583511910725757,8.765928649777751e-06,4.782968157249348e-09,831.2861927674421,21.025377060871342,0.011870718092390462
-65991393.24861933,198301439531.41168,0.27490076856720347,8.744432943761858e-06,4.794500795782371e-09,819.149598356787,21.1657723248762,0.011008250157769732
-66562296.29965757,194377712759.90753,0.27177929564385994,9.074690557395539e-06,4.491572432196599e-09,774.4119655371322,21.8373766710192,0.011006480850547489
-69582772.92647426,200654243380.22623,0.25719565645516596,9.351816078831667e-06,4.591114010683217e-09,802.2548553125195,21.993314338801166,0.010658621923204556
-66442410.267885156,191289777834.87567,0.27498501486417015,9.49020352811006e-06,4.433858256190097e-09,879.4208364409544,22.091957469310046,0.011368269748948156
-68696521.11514817,191843870206.83682,0.2690785562077739,9.065914991704281e-06,4.481583774820032e-09,914.5831990707762,21.97672943728357,0.01171040156920948
-72520131.91331185,204881894241.22208,0.26412034021424596,9.427465044808726e-06,4.47780124923612e-09,942.6512753568937,22.16216649913826,0.01184143709527789
-72597056.41621716,203305492018.54364,0.281390233710497,9.20473287685909e-06,4.58889446079713e-09,924.0874918447469,22.586689138118338,0.011896635507477922
-71176719.15424256,201166597539.9681,0.2627180252878371,9.098516789318782e-06,4.7724236509359944e-09,920.2079088403962,22.268968653756158,0.011995377946862834
-69591976.2939907,204425181011.05795,0.27282941351535556,8.943782850377323e-06,4.944528158432529e-09,879.3963011142134,20.8560149740614,0.01222073186011616
-72318645.62837893,202761380805.87448,0.2648111422987603,8.930830824236399e-06,4.909863441114284e-09,884.1956668891509,20.479810905120242,0.012054653126525176
-66605251.24720997,202805536471.28278,0.2544483697716239,9.056598590070876e-06,4.773511523626312e-09,889.6162998585804,20.233238202111373,0.012148431294863454
-67497514.2411937,207155006223.68045,0.2548230701041767,9.116061624984464e-06,4.7633922711953025e-09,880.3682550880193,20.978871184132124,0.011607494700445425
-69837363.52425031,209622177104.02048,0.26125295280504046,9.533991247408123e-06,4.692431696679701e-09,884.5687706996307,22.72000956173135,0.01202502675873872
-74856377.87723528,214226090145.14896,0.2620507894735298,9.095123948094623e-06,4.824303329888007e-09,901.0156847595181,22.308083469738328,0.011275398145694235
-70539764.19600858,211214975716.00287,0.26967896152274684,8.82884218220667e-06,4.859409014853933e-09,864.5460926779199,22.456876431058262,0.010427350601591568
-71560197.36137313,212102008022.10068,0.2812201908467345,8.872558164875484e-06,4.46136573664516e-09,853.327931490063,22.96144989673841,0.010954323165325729
-73406800.86394636,214598353172.20096,0.2728037538403798,9.014416590760505e-06,4.5414377192817485e-09,835.304657380622,24.522279772722694,0.010996476437305733
-74945451.9525113,208174946279.45264,0.2786185822495227,8.962594910523767e-06,4.710748510022076e-09,860.1052210019325,24.960080669958078,0.011878868514586492
-74451932.61761937,205475929986.61258,0.29609974863391736,9.153890018041036e-06,4.715680265417321e-09,925.5498761253298,24.280456719423352,0.012019368951105383
-70758668.50242925,202079686769.84924,0.29425073138690233,9.468939416885415e-06,4.417351849637227e-09,945.3862434967864,24.11069196188826,0.012151013660180307
-68595298.25462314,205194504868.90018,0.2967501192407345,9.365752391647916e-06,4.276750023826324e-09,987.6425456857571,24.434871748601434,0.012036960789841558
-68362285.03479184,203231787832.1078,0.3022225428324909,9.158184938345485e-06,4.446960528675813e-09,1014.2254061714625,24.14078552518631,0.010839409892590359
-69549669.59489058,201399590016.54822,0.304562810720655,9.500734467619289e-06,4.177489013730231e-09,1023.2492983459395,24.8245400007655,0.011241542223074373
-70974032.25201388,203935021856.99796,0.2937126561430514,9.68823345018975e-06,4.089567729334157e-09,974.342110494669,25.03603897696713,0.011259770925619509
-70855125.30147104,204307243571.42255,0.30035792712497716,9.427331429561043e-06,4.247933890299034e-09,973.5301381003931,24.33151329551947,0.010951123977648854
-69744659.88641009,200416924184.3308,0.29689883301992104,9.337063953824975e-06,4.54429885231804e-09,1022.5715581377649,25.35169543355092,0.011284471452398316
-68524028.00120492,204742244385.49826,0.30355341097328503,8.614298276116872e-06,4.618908176161477e-09,994.7289353647077,24.335759124640536,0.01116001295341169
-67804228.9487558,208267348693.7345,0.31370033609206316,8.958780571580433e-06,4.495904016090752e-09,994.7479131836102,24.61802740301746,0.011513037411112544
-69876012.23769027,200065510962.02142,0.295034885131091,8.991891316340492e-06,4.609094262956116e-09,977.4056172559578,24.19304620898853,0.010975719557364068
-69783993.04906139,211317217210.72678,0.29902162075611183,8.887735776668372e-06,4.835117464785697e-09,892.2927905485926,23.8435294948857,0.01011828279193012
-67726604.52889925,209253184738.0546,0.31536226914147486,9.051900509318496e-06,4.650790289288787e-09,861.6850164723261,24.537866864674182,0.01065936296111251
-66199889.16421473,201281530815.14368,0.3187357252227345,8.947033270286136e-06,4.4336334326471255e-09,917.8065348579182,24.68661367585707,0.0119634251407241
-67446663.0904038,194008832727.9638,0.301975295662429,9.510678996682497e-06,4.117092455879431e-09,915.2217835359987,23.409085838395853,0.012020305894684002
-67105606.5902291,197188253852.64157,0.3029670058449304,9.294790500772625e-06,4.094975377589341e-09,972.6889774682784,22.55182850404718,0.012513423668819083
-67053557.555827096,192925125037.41696,0.3078540965698809,9.336646919402165e-06,4.101076336044791e-09,957.4638507670182,24.15004291900971,0.012117711524068193
-70670579.5690831,191538188771.88535,0.30094993241637,9.608071178904317e-06,4.154615172336867e-09,973.541215271791,23.351737974321946,0.012723036014764474
-71671560.01656985,196840949707.3494,0.30600895611690393,9.549857936420094e-06,4.085539473552109e-09,1013.4733526340062,24.71401628334709,0.013711853327927152
-71262588.6187947,214805250315.3781,0.3107474194965229,9.215853775521112e-06,4.18238834238505e-09,1007.5879955542989,24.344210334177106,0.01412569626711233
-77583257.75009571,217025117308.02078,0.30336217561004947,9.480094085921666e-06,4.0299080978478655e-09,1038.5161684895215,25.863240629371468,0.014714119755628379
-77527309.58464015,222209064237.38318,0.293858275477734,9.307269825674984e-06,4.147280564595702e-09,1061.3896701112737,25.079168697406562,0.014420480490881968
-77518004.1063537,214245381892.5891,0.29751663542377677,9.754633753697602e-06,3.889860231204578e-09,1056.1635470827682,25.58134516633305,0.014654152722737014
-74503144.02599016,211387298518.75406,0.28710828214495515,9.769816416031333e-06,4.149131290773202e-09,1047.0659054101225,24.714822248381562,0.014533193054734314
-73006373.45219052,211560310351.6321,0.29058823541522827,9.574297895360015e-06,4.106282109567148e-09,1008.5975067416131,23.59108708123241,0.01405617106327872
-73379017.25212553,207843292418.38928,0.2858806716895674,9.477279800669085e-06,4.45667466498902e-09,1039.6783839457548,23.14144609946214,0.014462136903539086
-72668092.65449023,195730555532.67276,0.2807908093777253,9.51940164411517e-06,4.296254686271714e-09,1002.8247561381767,22.141052407978133,0.014027365786805067
-74490234.12951833,205351959814.95654,0.26684615101568154,9.5130061123169e-06,4.3463070059949335e-09,1030.9072678104963,23.07272227658815,0.013253229282036235
-75322690.31023014,209090447243.67346,0.26509922346206466,9.4230364903675e-06,4.48067394704026e-09,990.4219447167782,23.414344632834045,0.013163626913578771
-74772136.39308585,207083291133.91745,0.2743593730081099,9.184851114716362e-06,4.5374471982728285e-09,945.4256165570677,22.63299280723964,0.013960820248428226
-76198275.34611087,199922893258.50833,0.28056489838237614,9.338130684516713e-06,4.545854265790077e-09,960.308867686864,22.144957582058833,0.013654571028733827
-74428669.42379142,208405805096.33505,0.29157969851082344,9.182588419689443e-06,4.686447293987867e-09,999.513693959282,23.338528651401866,0.013889816883513453
-72850355.23459461,205658648487.93506,0.2876237328583379,9.11876801812588e-06,4.749160870922241e-09,1022.0290791184261,24.23963295442675,0.01419292819799105
-71998257.63168217,202165105137.06924,0.28118333001274737,9.096221672160556e-06,4.7985338358810245e-09,984.285389412173,24.76783832884443,0.013728307952309374
-74125703.14140767,206438449743.7077,0.27718444373933593,9.491776190008803e-06,4.566587426827191e-09,956.5372745951781,23.86642824707318,0.013618693501204395
-75868611.55619763,211304171590.91577,0.2673672344135185,9.395967282197482e-06,4.611167152583043e-09,988.5862155830623,23.967628992814358,0.013597099147357771
-77029296.10605831,200490592737.62415,0.2677143903476213,9.430982834622379e-06,4.626946446563581e-09,1044.213619294949,24.62779306946986,0.013479923353365189
-77335577.50712013,203569060314.73074,0.2622413904342494,9.24998312145666e-06,4.5840411416227984e-09,990.8586226960206,25.67915917667273,0.012823428390776596
-71691681.26103684,203562066816.92416,0.2885967196666174,9.087109209784273e-06,4.574297862466032e-09,1030.514177692241,24.775090671099573,0.0127663874139491
-70968518.67544504,211495941530.87598,0.2927053203960804,9.113147045727405e-06,4.599090849401523e-09,971.3872658924474,24.629878324012846,0.013425482614973134
-71136341.76614717,213694705205.96793,0.2918269436253284,9.04993187380814e-06,4.396722310981252e-09,979.7344709080271,24.220656555618667,0.014006073964418463
-74746331.69836217,215046979825.08856,0.2965674240592415,9.118463014413714e-06,4.5279594012188535e-09,994.4462291606233,25.147749409874883,0.013953524437666027
-77903541.79065765,212705330074.94577,0.30382952428689963,9.207864932724445e-06,4.469520964494625e-09,1030.2178687557753,24.88982397996024,0.014408846065062172
-79812999.21338166,209320750458.69656,0.29616497172836226,9.205302708132431e-06,4.580783724610505e-09,1050.9755925048942,24.41632835631532,0.014421134516714664
-79724536.29562762,208866846865.93283,0.31329924181658264,8.81089629974784e-06,4.559538939744122e-09,997.8132359981278,24.592780771892514,0.014434548452993634
-75705528.76859045,200106409944.16544,0.31532590087039625,9.333875358716665e-06,4.276000178463988e-09,995.770135220282,24.097323332731037,0.01401984118684273
-72885562.07207762,201989653128.33093,0.31357069482701344,8.920367129852702e-06,4.459381066427118e-09,992.6619299784969,22.426365439433596,0.013680681633864817
-69743484.89510795,194004422084.66068,0.312290894657445,9.108074553046506e-06,4.204902705300843e-09,946.8317666358362,22.969928721207626,0.014141000609683669
-69092259.95945771,191966613773.9945,0.31017173762399125,9.328950905019423e-06,4.228933293754369e-09,935.2796562098733,22.76416203111917,0.01400258234535014
-69814844.25018814,187809928646.50885,0.30956743187079966,9.27028723583218e-06,4.334801344360488e-09,912.2122471859407,22.49979187498176,0.014536110295555186
-66526571.18574675,196981867070.788,0.3046688957215777,9.027143035200964e-06,4.556021115814429e-09,861.5902143039617,22.90667923578693,0.014002879602813496
-67416739.26754193,201366247844.2307,0.30003606441793235,9.210715951717467e-06,4.526952063649431e-09,857.360746264471,22.124757643382807,0.014405972149744416
-66165236.94383881,197344226666.22476,0.31744833684429574,9.169966366428517e-06,4.440114400244638e-09,833.0064391661448,22.497684491752203,0.014433307114265553
-66012181.34551319,203901939229.28864,0.3049758475662669,8.744673781584049e-06,4.529047211299911e-09,899.8377484901891,21.817937704094902,0.014190197116699025
-65656242.97264357,205449233454.2595,0.3210543083063048,8.861894761865088e-06,4.466405308644179e-09,953.203390565575,23.402779484903,0.013772772812293926
-68505602.33781148,197700084539.29416,0.3114634307877222,9.058919207822933e-06,4.457124823218234e-09,941.5731850054328,23.94443430534993,0.01350756156474453
-65849757.079458445,197498601949.0672,0.3020390144386749,8.73941458572025e-06,4.803978057736896e-09,949.4949801083296,24.651443829458813,0.014339851267686804
-67744801.10998017,186377520997.43304,0.298848286777831,8.54988415064713e-06,4.752861260429823e-09,961.4606501338415,24.402230065906107,0.015064136406529944
-66808812.34647447,195255229807.11005,0.29374059672245667,8.8891555347557e-06,4.71666977445145e-09,955.8021884089096,24.59479480622746,0.014760284561981921
-63238076.95160304,188561701240.12473,0.3127191482930351,8.796381642011364e-06,4.784724766539281e-09,918.0360326488789,24.37590377505951,0.01453675310327876
-63040568.9824233,192454246401.60812,0.31435420486451376,8.626974150231482e-06,4.692042433147203e-09,925.538083831,24.123856077715526,0.015005923007557652
-62015095.35449388,193551939058.6867,0.33036197145200014,8.519887853557141e-06,4.796758035233575e-09,907.8126168146388,25.24725936673053,0.0151218987697182
-60112961.91136592,198763177969.4662,0.3339876626596865,8.562246988435418e-06,4.752948030733689e-09,912.2554933739633,24.52750781751118,0.014713204539399503
-62814349.41354124,191962253998.69662,0.32719024898212146,8.5050057706188e-06,4.693060587970467e-09,831.7197643053275,24.014328901361367,0.01432973347229812
-64753184.85377285,196372187146.6136,0.32574691102900166,8.37432914694285e-06,4.782435916779959e-09,816.7355752251259,24.492359914049878,0.014351704508248983
-66056072.43361696,179328346486.14096,0.31380650567483304,8.162293420596603e-06,5.214528185222714e-09,796.9411982401177,23.892820391650133,0.014337874630272867
-70975562.36090396,194227754359.44345,0.31558081927116993,8.411332952177767e-06,5.033521902971307e-09,850.5099684510215,23.87899144408234,0.013048100709328618
-74217353.87378913,209773765665.03476,0.3116540976236152,8.438830447389885e-06,4.86226060634748e-09,855.3973013962976,23.29427276947167,0.012592154002019216
-78093388.96963613,205110955243.29605,0.29693180897691124,8.88796079573028e-06,4.660650973012534e-09,846.7511943167563,24.181453061086714,0.012637827680780327
-77712364.71216965,195500406364.0461,0.2994471018291304,9.098626687079038e-06,4.671953244603294e-09,859.5937515767553,23.368035532876213,0.01239507118886901
-73925264.76556323,202020316086.74152,0.2960353764718946,9.078986273279177e-06,4.5016441226875205e-09,792.8876744346909,24.207627041194357,0.012700516851741223
-73851109.10223874,211615905882.7907,0.28987602043014044,9.299989894257933e-06,4.480365533759663e-09,840.7898893484349,25.587955944059974,0.01311611463620323
-71082263.58351704,195817309381.4287,0.2860772620469985,9.458140515173866e-06,4.442040176156312e-09,851.0682794585538,25.72049345044083,0.01300480805055721
-66987264.54378285,199033493647.80585,0.2771498406072718,9.43321396239711e-06,4.51254296511074e-09,826.5474789035535,24.31712524559088,0.013161386133871762
-69033597.49045257,210238940817.4421,0.26991254736895304,9.18427134364025e-06,4.629311102780858e-09,781.5045040065215,23.416028624450806,0.013372587573757101
-65563326.86703776,207381528921.13547,0.27976943449320424,9.184359780196946e-06,4.557387427361784e-09,825.6820388155222,23.364191878510873,0.013682194643640039
-63747347.52364893,199026605887.02618,0.28384521988282935,9.046645531497817e-06,4.889566607030517e-09,873.5781175305318,24.37948739912981,0.013440581958731707
-62355490.55690765,191344644706.36942,0.2994054376881878,8.71702319936226e-06,4.8415783094284156e-09,902.1797770641127,24.022413372513565,0.013922588056132768
-64861306.32184748,207565905303.58908,0.305244767508344,8.344908308316548e-06,5.0112714725941066e-09,916.4157760863711,24.12779654927247,0.013290626773339484
-64391316.04795026,205572717301.90598,0.29221339189634904,8.327481230342425e-06,5.180422493358758e-09,902.9991106741114,23.14932956832767,0.012839743799311359
-62630807.25711818,193412315202.46924,0.2962069336560897,8.51708498696658e-06,5.164682911951504e-09,903.8975685582633,23.759953928262522,0.013240383512412428
-63463184.344404176,190435707903.31216,0.3014998154632894,8.264059443682008e-06,5.307153110481967e-09,888.4721540264363,24.194658602380876,0.013938010394277856
-63147421.34209473,189737504290.85876,0.30517834887028034,8.210344285294917e-06,5.263074703919222e-09,896.2531356157737,23.35441832250598,0.01426779287945619
-62856444.530446716,196642361195.3786,0.2827892938411465,8.43721182071526e-06,5.261479735585417e-09,886.0698315539059,22.729187221366658,0.014263774743049603
-64635500.613314874,197717396943.10455,0.284894316471986,8.474654561818822e-06,5.260619167131562e-09,907.5582634251252,22.995715130949915,0.013928117480745156
-64873601.6072371,199246442759.5525,0.26900715023180133,9.015134929673265e-06,5.155722494490736e-09,946.6609261682077,23.262474847641027,0.014336097206990509
-69011069.15099873,196764258405.03073,0.2781933264237004,8.994950429929009e-06,5.049831738384124e-09,956.8186520221901,23.62281595781497,0.015046426540423765
-69373131.42857097,197096851446.97458,0.275206458026104,8.905433676803025e-06,4.988835319861158e-09,974.267090789567,23.040309700598424,0.014897813006603776
-68527756.3031107,193736217459.18494,0.2724738343236432,8.807456669790823e-06,5.017408178914182e-09,964.0851228727156,22.627736565877434,0.014583639344266404
-65722995.918192394,190617538336.4084,0.29212118639498036,8.772948573248532e-06,5.027838490123897e-09,970.3425284847783,23.15405165127001,0.013987376073447024
-68123058.31965664,193723639574.20154,0.28670040122114593,8.772560819449196e-06,5.297017182589584e-09,1002.3998052256809,25.00817480608718,0.013827609327998607
-70252767.78858057,191184007676.6976,0.27888505304546934,8.499355107805446e-06,5.4407009829424236e-09,1027.703952492472,24.323670804642255,0.014022366402038538
-70571339.54005834,194638345209.85492,0.27727084773536914,8.619457615042998e-06,5.415415577950336e-09,997.2002013603125,24.256720808552842,0.014204471455121168
-71996353.72422464,189470765672.63513,0.27434510775685716,8.57055423242547e-06,5.622623957361946e-09,970.0734812837021,23.945714647350776,0.014018036212661695
-69416195.2006243,191460325763.39243,0.2596451540253592,8.544482900177338e-06,5.549346392247385e-09,937.7523627307137,24.897092301316643,0.01468845422852267
-69504941.46503365,197183820528.6855,0.2595495896810437,9.163290079569325e-06,5.058351428313321e-09,993.2660863789878,25.71173798023172,0.013478461567079074
-70021045.60506007,194255843564.61655,0.2550768662787642,9.033928542832799e-06,5.101947090840007e-09,981.8581874237078,25.781502684396738,0.013395921708962482
-68803413.05355921,187553579152.23352,0.25540177925547053,9.194980102973861e-06,4.9163641289946056e-09,1010.7417435550076,24.80472282124412,0.012767661973413159
-68089508.33972366,204134126596.523,0.2504933081162691,9.246420775231463e-06,4.982772860897524e-09,1052.2908549134313,24.961520777882217,0.01327236771491706
-69105671.221864,199499960404.8501,0.25874433443255973,9.048622832398542e-06,5.208567871846649e-09,1077.501793328268,25.344226178384908,0.013360733109076997
-69535831.62237732,202193672791.77942,0.2729033148794698,9.174142100794204e-06,5.103849585416448e-09,1110.1997373166814,25.465520435181137,0.013157296619483982
-69180316.49014363,197818216903.15103,0.2740161548247401,8.738407404055443e-06,5.092690106189613e-09,1078.486613522969,24.77667327991687,0.012745342153031861
-71028335.24194354,198763638642.78278,0.2736960492677075,9.033179753396285e-06,5.030688112124134e-09,1091.0338171888948,24.189158836329856,0.013375250322256695
-66364746.74659553,201064578665.0339,0.2856233543627639,9.120179560214791e-06,4.777583254475945e-09,1127.7091140593077,24.468361864020775,0.013284839244244827
-67827163.73209395,194257699722.87152,0.2884309185726368,9.050120329558356e-06,4.694885613471362e-09,1153.6557283846396,24.225721487042218,0.013640096598650002
-65932980.75983856,185223475086.98575,0.28414349745536094,9.01907302966062e-06,4.867658161273918e-09,1114.8398586102246,23.875562965704603,0.013932356806330117
-62876342.1610753,180622492863.14566,0.2846012733969887,9.008792296926743e-06,4.8044752129882705e-09,1110.3878681151566,23.642508285756552,0.013629040406213364
-63955041.35967277,177928314528.12262,0.29024827417766935,8.656701972467026e-06,4.8154802124788315e-09,1084.3969602852503,23.48688311341638,0.013473584528662834
-65434410.15003636,179335073872.5559,0.297089846137241,8.90424783600047e-06,4.783121900704764e-09,1058.5776145656403,23.397163275067186,0.013841234797475203
-63254980.05139452,181506691677.4218,0.31387514706046216,9.143421903698828e-06,4.50371251370107e-09,1030.6443669690734,23.202274509352083,0.013056324545804698
