iteration1_keff,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_keff,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2
1.1253669,1015.13477,1100.9274,1065.7205,179.51666,954.99414,152.01689,29.88998,1.1045004,1000.7041,1074.1975,1036.061,142.3643,950.6725,152.06306,29.887245
1.1262426,1015.0574,1100.5599,1065.4208,167.88525,954.92664,151.98175,29.886095,1.1046165,1000.4751,1073.8811,1035.5729,132.4966,950.6195,152.0282,29.883318
1.1417743,1008.5325,1089.4404,1052.4329,183.34712,952.85767,152.07318,29.892363,1.1043766,999.1359,1071.1158,1032.7415,154.508,950.2324,152.15152,29.890293
1.1247404,1014.3045,1099.6147,1064.1161,172.59157,954.75336,152.05388,29.889198,1.1044403,1000.3148,1073.3368,1035.1564,137.15721,950.56274,152.13107,29.886158
1.1223495,1012.7051,1097.055,1061.297,163.2857,954.29865,152.08572,29.8913,1.1044054,1000.1872,1073.1581,1035.1593,132.58092,950.534,152.17307,29.888405
1.1170797,1020.8292,1110.4336,1076.8196,182.72133,956.8551,152.07938,29.896975,1.1041971,1002.65875,1077.6581,1040.2173,139.8966,951.2492,152.16127,29.893576
1.1252396,1017.5186,1104.9786,1070.5864,175.81966,955.84,152.03972,29.892073,1.1044042,1002.25885,1077.0134,1039.495,140.3675,951.117,152.10646,29.889328
1.1277635,1017.0992,1104.1613,1069.6394,185.68558,955.63617,152.02443,29.89257,1.1044161,1001.96027,1076.4922,1038.7704,147.64641,951.026,152.07443,29.889965
1.129876,1012.4712,1096.3304,1059.8993,181.53159,954.00055,152.0252,29.888975,1.1045072,998.69604,1070.5454,1031.7115,143.08339,950.12787,152.05829,29.88618
1.1223587,1015.5733,1102.8757,1068.0729,174.64241,955.44403,152.14,29.890661,1.1043574,1001.4215,1075.2861,1038.0573,140.4033,950.89636,152.21143,29.887436
1.1420861,1008.292,1089.1198,1051.278,186.82745,952.69934,152.04904,29.889236,1.1045029,997.8035,1068.827,1029.9456,154.0634,949.8858,152.09325,29.886944
1.1217421,1012.722,1097.6006,1061.7085,180.18155,954.3823,152.11336,29.890863,1.1043974,999.5154,1071.7615,1033.6165,143.75119,950.36285,152.17015,29.887974
1.1321692,1014.00574,1098.939,1063.2318,188.61247,954.53595,152.00916,29.89034,1.1045141,1000.0634,1073.0983,1034.7164,149.73149,950.49695,152.0264,29.887798
1.1269923,1015.5489,1101.5713,1066.6042,174.98183,955.14825,152.0435,29.890396,1.1043954,1001.65125,1075.8107,1038.1473,141.26645,950.931,152.14093,29.887747
1.1195272,1024.2775,1117.3857,1084.5437,202.82567,958.1693,152.0678,29.893278,1.1042773,1004.1914,1080.3334,1043.6038,154.31308,951.6683,152.14816,29.889761
1.1145858,1024.7894,1117.781,1085.3578,184.8655,958.3451,152.00108,29.88835,1.1044977,1003.4696,1079.2917,1042.012,136.97395,951.4869,152.05164,29.884666
1.1364923,1007.0292,1086.6752,1048.8247,177.90411,952.3,152.10655,29.894487,1.1043379,996.75476,1066.9209,1027.6812,146.99799,949.63513,152.17296,29.89188
1.1211823,1012.71674,1097.2291,1061.5261,172.29019,954.3336,152.13239,29.89229,1.1042783,1000.2569,1073.0592,1035.2119,139.89883,950.54376,152.24863,29.889303
1.1252503,1010.3445,1093.0759,1056.4888,173.78166,953.5429,152.12216,29.892159,1.1043336,998.9089,1070.6469,1032.259,141.5161,950.1911,152.20955,29.88935
1.1202891,1016.62585,1103.4358,1068.6084,176.74799,955.4793,152.04825,29.893042,1.1043892,1000.76465,1074.2557,1036.1345,137.61887,950.69794,152.09894,29.889946
