E_intercept,alpha_base,stress_mean,stress_sigma,feasible_mean_thr131,feasible_mean_thr120
220010718132.43057,8.948367445021624e-06,150.42330932617188,7.85295343682512,0.0,0.0
220554774005.71707,8.948367445021624e-06,150.9613800048828,7.871134909258379,0.0,0.0
221098829879.00357,8.948367445021624e-06,151.4999542236328,7.889448197824474,0.0,0.0
221642885752.29007,8.948367445021624e-06,152.0390167236328,7.907884148625292,0.0,0.0
222186941625.57657,8.948367445021624e-06,152.57855224609375,7.926443677050643,0.0,0.0
222730997498.86307,8.948367445021624e-06,153.1185302734375,7.94513502160883,0.0,0.0
223275053372.14957,8.948367445021624e-06,153.65896606445312,7.963953605350796,0.0,0.0
223819109245.43607,8.948367445021624e-06,154.19984436035156,7.982899428276542,0.0,0.0
224363165118.72256,8.948367445021624e-06,154.7411346435547,8.001977982724934,0.0,0.0
224907220992.00906,8.948367445021624e-06,155.2828369140625,8.021180114797861,0.0,0.0
225451276865.29556,8.948367445021624e-06,155.824951171875,8.040516809173058,0.0,0.0
225995332738.58206,8.948367445021624e-06,156.367431640625,8.059983488901468,0.0,0.0
226539388611.86856,8.948367445021624e-06,156.91029357910156,8.079581069372903,0.0,0.0
227083444485.15506,8.948367445021624e-06,157.45350646972656,8.099312296756796,0.0,0.0
227627500358.44156,8.948367445021624e-06,157.9970703125,8.119171678714281,0.0,0.0
228171556231.72806,8.948367445021624e-06,158.5409698486328,8.139162876804601,0.0,0.0
228715612105.01456,8.948367445021624e-06,159.08518981933594,8.159293214146249,0.0,0.0
229259667978.30106,8.948367445021624e-06,159.6297149658203,8.179546213722618,0.0,0.0
229803723851.58755,8.948367445021624e-06,160.17453002929688,8.199945675668806,0.0,0.0
230347779724.87405,8.948367445021624e-06,160.71961975097656,8.220468715239527,0.0,0.0
230891835598.16055,8.948367445021624e-06,161.26499938964844,8.241130894061575,0.0,0.0
231435891471.44705,8.948367445021624e-06,161.8106231689453,8.261926719796081,0.0,0.0
231979947344.73355,8.948367445021624e-06,162.3564910888672,8.282866261730971,0.0,0.0
232524003218.02005,8.948367445021624e-06,162.902587890625,8.303929381290397,0.0,0.0
233068059091.30655,8.948367445021624e-06,163.4488983154297,8.325138047829828,0.0,0.0
233612114964.59305,8.948367445021624e-06,163.99542236328125,8.346478530502093,0.0,0.0
234156170837.87955,8.948367445021624e-06,164.54212951660156,8.367957237035876,0.0,0.0
234700226711.16605,8.948367445021624e-06,165.08900451660156,8.38957782899042,0.0,0.0
235244282584.45255,8.948367445021624e-06,165.6360626220703,8.411332067857423,0.0,0.0
235788338457.73904,8.948367445021624e-06,166.1832733154297,8.433228192145185,0.0,0.0
236332394331.02554,8.948367445021624e-06,166.73060607910156,8.455264371074087,0.0,0.0
236876450204.31204,8.948367445021624e-06,167.278076171875,8.477439689254314,0.0,0.0
237420506077.59854,8.948367445021624e-06,167.82566833496094,8.49975414668587,0.0,0.0
237964561950.88504,8.948367445021624e-06,168.37335205078125,8.522206827978941,0.0,0.0
238508617824.17154,8.948367445021624e-06,168.92112731933594,8.54479956391315,0.0,0.0
239052673697.45804,8.948367445021624e-06,169.46897888183594,8.567538762217177,0.0,0.0
239596729570.74454,8.948367445021624e-06,170.01687622070312,8.590419845941964,0.0,0.0
174854080649.65118,8.969304577321722e-06,108.69696044921875,6.726006970770254,1.0,1.0
175398136522.93768,8.969304577321722e-06,109.1583251953125,6.735519701689922,1.0,1.0
175942192396.22418,8.969304577321722e-06,109.62097930908203,6.745115275387517,1.0,1.0
176486248269.51068,8.969304577321722e-06,110.08489227294922,6.754801930371342,1.0,1.0
177030304142.79718,8.969304577321722e-06,110.55008697509766,6.764570970438191,1.0,1.0
177574360016.08368,8.969304577321722e-06,111.01652526855469,6.7744297187065525,1.0,1.0
178118415889.37018,8.969304577321722e-06,111.48424530029297,6.784365817413974,1.0,1.0
178662471762.65668,8.969304577321722e-06,111.95320892333984,6.794393912797437,1.0,1.0
179206527635.94318,8.969304577321722e-06,112.42341613769531,6.80451217407732,1.0,1.0
179750583509.22968,8.969304577321722e-06,112.89488220214844,6.814715566609659,1.0,1.0
180294639382.51617,8.969304577321722e-06,113.36759185791016,6.825010040428229,1.0,1.0
180838695255.80267,8.969304577321722e-06,113.84149932861328,6.8353933070585,1.0,1.0
181382751129.08917,8.969304577321722e-06,114.31665802001953,6.845863078025945,1.0,1.0
181926807002.37567,8.969304577321722e-06,114.79300689697266,6.856424845669433,1.0,1.0
182470862875.66217,8.969304577321722e-06,115.27059173583984,6.867078152294056,1.0,1.0
183014918748.94867,8.969304577321722e-06,115.74935913085938,6.877819794035475,1.0,1.0
183558974622.23517,8.969304577321722e-06,116.22931671142578,6.888654805537654,1.0,1.0
184103030495.52167,8.969304577321722e-06,116.71049499511719,6.899584559885309,1.0,1.0
184647086368.80817,8.969304577321722e-06,117.1928482055664,6.910603107044665,1.0,1.0
185191142242.09467,8.969304577321722e-06,117.67634582519531,6.921714566269874,1.0,1.0
185735198115.38116,8.969304577321722e-06,118.16105651855469,6.932918479866031,1.0,1.0
186279253988.66766,8.969304577321722e-06,118.64689636230469,6.944224459426155,1.0,1.0
186823309861.95416,8.969304577321722e-06,119.13392639160156,6.95561831640817,1.0,1.0
187367365735.24066,8.969304577321722e-06,119.62207794189453,6.967110577794906,1.0,1.0
187911421608.52716,8.969304577321722e-06,120.1113510131836,6.978691174298438,1.0,0.0
188455477481.81366,8.969304577321722e-06,120.60179138183594,6.990371548291408,1.0,0.0
188999533355.10016,8.969304577321722e-06,121.09333038330078,7.002150326689101,1.0,0.0
189543589228.38666,8.969304577321722e-06,121.58597564697266,7.014028882576231,1.0,0.0
190087645101.67316,8.969304577321722e-06,122.07972717285156,7.026000350529214,1.0,0.0
190631700974.95966,8.969304577321722e-06,122.5746078491211,7.038076172920693,1.0,0.0
191175756848.24615,8.969304577321722e-06,123.07054138183594,7.050241703513685,1.0,0.0
191719812721.53265,8.969304577321722e-06,123.56759643554688,7.062507926985927,1.0,0.0
192263868594.81915,8.969304577321722e-06,124.06570434570312,7.074880793371193,1.0,0.0
192807924468.10565,8.969304577321722e-06,124.56487274169922,7.0873456564325,1.0,0.0
193351980341.39215,8.969304577321722e-06,125.06509399414062,7.099917162406831,1.0,0.0
193896036214.67865,8.969304577321722e-06,125.56637573242188,7.112590276650223,1.0,0.0
194440092087.96515,8.969304577321722e-06,126.06867218017578,7.125360422213619,1.0,0.0
194984147961.25165,8.969304577321722e-06,126.57200622558594,7.138235379910417,1.0,0.0
195528203834.53815,8.969304577321722e-06,127.07637786865234,7.151210115096652,1.0,0.0
196072259707.82465,8.969304577321722e-06,127.58173370361328,7.1642905778061,1.0,0.0
196616315581.11115,8.969304577321722e-06,128.08810424804688,7.177474021869326,1.0,0.0
197160371454.39764,8.969304577321722e-06,128.595458984375,7.190758616506708,1.0,0.0
197704427327.68414,8.969304577321722e-06,129.1038055419922,7.204151684836735,1.0,0.0
198248483200.97064,8.969304577321722e-06,129.6131134033203,7.21765002299507,1.0,0.0
198792539074.25714,8.969304577321722e-06,130.12339782714844,7.231252257896993,1.0,0.0
199336594947.54364,8.969304577321722e-06,130.63461303710938,7.244958847237412,1.0,0.0
199880650820.83014,8.969304577321722e-06,131.1467742919922,7.2587775718297225,0.0,0.0
200424706694.11664,8.969304577321722e-06,131.65988159179688,7.2727015662503405,0.0,0.0
200968762567.40314,8.969304577321722e-06,132.1739044189453,7.2867294574145465,0.0,0.0
201512818440.68964,8.969304577321722e-06,132.68885803222656,7.300869941525551,0.0,0.0
202056874313.97614,8.969304577321722e-06,133.20468139648438,7.315116610854673,0.0,0.0
202600930187.26263,8.969304577321722e-06,133.72142028808594,7.329471296181536,0.0,0.0
203144986060.54913,8.969304577321722e-06,134.23902893066406,7.343939489845008,0.0,0.0
203689041933.83563,8.969304577321722e-06,134.7574920654297,7.358511122557163,0.0,0.0
204233097807.12213,8.969304577321722e-06,135.27684020996094,7.373199467470267,0.0,0.0
204777153680.40863,8.969304577321722e-06,135.79702758789062,7.3880022361097915,0.0,0.0
205321209553.69513,8.969304577321722e-06,136.3180389404297,7.40291256305215,0.0,0.0
205865265426.98163,8.969304577321722e-06,136.8399200439453,7.41793090599225,0.0,0.0
206409321300.26813,8.969304577321722e-06,137.36257934570312,7.4330696226925435,0.0,0.0
206953377173.55463,8.969304577321722e-06,137.88604736328125,7.4483168130854835,0.0,0.0
207497433046.84113,8.969304577321722e-06,138.41030883789062,7.463677511815033,0.0,0.0
208041488920.12762,8.969304577321722e-06,138.93536376953125,7.479151718881191,0.0,0.0
208585544793.41412,8.969304577321722e-06,139.461181640625,7.494743553538108,0.0,0.0
209129600666.70062,8.969304577321722e-06,139.98776245117188,7.510451185006163,0.0,0.0
209673656539.98712,8.969304577321722e-06,140.5150909423828,7.52627095172611,0.0,0.0
210217712413.27362,8.969304577321722e-06,141.0431671142578,7.542211549901156,0.0,0.0
210761768286.56012,8.969304577321722e-06,141.57196044921875,7.558262452548472,0.0,0.0
211305824159.84662,8.969304577321722e-06,142.10145568847656,7.574432355871264,0.0,0.0
211849880033.13312,8.969304577321722e-06,142.6316680908203,7.590724921428778,0.0,0.0
212393935906.41962,8.969304577321722e-06,143.16258239746094,7.607130537627996,0.0,0.0
212937991779.70612,8.969304577321722e-06,143.6941375732422,7.623665223790616,0.0,0.0
213482047652.9926,8.969304577321722e-06,144.2263946533203,7.640306552866259,0.0,0.0
214026103526.2791,8.969304577321722e-06,144.75930786132812,7.657071001871531,0.0,0.0
214570159399.5656,8.969304577321722e-06,145.29283142089844,7.673959486196242,0.0,0.0
215114215272.8521,8.969304577321722e-06,145.82701110839844,7.690963309637184,0.0,0.0
215658271146.1386,8.969304577321722e-06,146.36180114746094,7.708092999177189,0.0,0.0
216202327019.4251,8.969304577321722e-06,146.89720153808594,7.725339858613048,0.0,0.0
216746382892.7116,8.969304577321722e-06,147.43319702148438,7.742708464893818,0.0,0.0
217290438765.9981,8.969304577321722e-06,147.96978759765625,7.76020614113799,0.0,0.0
217834494639.2846,8.969304577321722e-06,148.50692749023438,7.777820987278016,0.0,0.0
218378550512.5711,8.969304577321722e-06,149.0446319580078,7.795564903381444,0.0,0.0
218922606385.85757,8.969304577321722e-06,149.58287048339844,7.813430566329783,0.0,0.0
219466662259.14407,8.969304577321722e-06,150.1216583251953,7.831417976123034,0.0,0.0
220010718132.43057,8.969304577321722e-06,150.66094970703125,7.849535371269497,0.0,0.0
220554774005.71707,8.969304577321722e-06,151.2007598876953,7.867779090209929,0.0,0.0
221098829879.00357,8.969304577321722e-06,151.74105834960938,7.886147302164705,0.0,0.0
221642885752.29007,8.969304577321722e-06,152.28184509277344,7.904636345574581,0.0,0.0
222186941625.57657,8.969304577321722e-06,152.82310485839844,7.9232636128459735,0.0,0.0
222730997498.86307,8.969304577321722e-06,153.3648223876953,7.942007134623408,0.0,0.0
223275053372.14957,8.969304577321722e-06,153.90696716308594,7.960884303313302,0.0,0.0
223819109245.43607,8.969304577321722e-06,154.44956970214844,7.979889626576786,0.0,0.0
224363165118.72256,8.969304577321722e-06,154.99256896972656,7.99902310441386,0.0,0.0
224907220992.00906,8.969304577321722e-06,155.53598022460938,8.018292059943017,0.0,0.0
225451276865.29556,8.969304577321722e-06,156.07977294921875,8.037685508486518,0.0,0.0
225995332738.58206,8.969304577321722e-06,156.62396240234375,8.057211688552666,0.0,0.0
226539388611.86856,8.969304577321722e-06,157.16851806640625,8.076865107802595,0.0,0.0
227083444485.15506,8.969304577321722e-06,157.7134246826172,8.09665125857517,0.0,0.0
227627500358.44156,8.969304577321722e-06,158.25868225097656,8.11657563320926,0.0,0.0
228171556231.72806,8.969304577321722e-06,158.8042449951172,8.136625416247508,0.0,0.0
228715612105.01456,8.969304577321722e-06,159.3501434326172,8.156808846198214,0.0,0.0
229259667978.30106,8.969304577321722e-06,159.89634704589844,8.177128669230813,0.0,0.0
229803723851.58755,8.969304577321722e-06,160.4428253173828,8.197579393006436,0.0,0.0
230347779724.87405,8.969304577321722e-06,160.98959350585938,8.218163763694518,0.0,0.0
230891835598.16055,8.969304577321722e-06,161.53662109375,8.238882696684872,0.0,0.0
231435891471.44705,8.969304577321722e-06,162.08389282226562,8.259742599706174,0.0,0.0
231979947344.73355,8.969304577321722e-06,162.63140869140625,8.2807334034705,0.0,0.0
232524003218.02005,8.969304577321722e-06,163.1791534423828,8.30186060031672,0.0,0.0
233068059091.30655,8.969304577321722e-06,163.7270965576172,8.323125105634643,0.0,0.0
233612114964.59305,8.969304577321722e-06,164.27525329589844,8.344525088644648,0.0,0.0
234156170837.87955,8.969304577321722e-06,164.82359313964844,8.366066957075414,0.0,0.0
234700226711.16605,8.969304577321722e-06,165.37210083007812,8.387739726249206,0.0,0.0
235244282584.45255,8.969304577321722e-06,165.92076110839844,8.409558957792814,0.0,0.0
235788338457.73904,8.969304577321722e-06,166.46957397460938,8.431508174689638,0.0,0.0
236332394331.02554,8.969304577321722e-06,167.01852416992188,8.453604769346088,0.0,0.0
236876450204.31204,8.969304577321722e-06,167.56759643554688,8.475837757084433,0.0,0.0
237420506077.59854,8.969304577321722e-06,168.1167755126953,8.498211714853726,0.0,0.0
237964561950.88504,8.969304577321722e-06,168.66603088378906,8.520727558043781,0.0,0.0
238508617824.17154,8.969304577321722e-06,169.2153778076172,8.543377963536106,0.0,0.0
239052673697.45804,8.969304577321722e-06,169.7648162841797,8.56617574678806,0.0,0.0
239596729570.74454,8.969304577321722e-06,170.3142852783203,8.589114500070965,0.0,0.0
174854080649.65118,8.990241709621822e-06,108.78990936279297,6.7183035078127435,1.0,1.0
175398136522.93768,8.990241709621822e-06,109.25294494628906,6.727864296697507,1.0,1.0
175942192396.22418,8.990241709621822e-06,109.7172622680664,6.737511589919444,1.0,1.0
176486248269.51068,8.990241709621822e-06,110.18285369873047,6.747240352834592,1.0,1.0
177030304142.79718,8.990241709621822e-06,110.64972686767578,6.757057450866537,1.0,1.0
177574360016.08368,8.990241709621822e-06,111.11786651611328,6.76695739167641,1.0,1.0
178118415889.37018,8.990241709621822e-06,111.58727264404297,6.776947956077607,1.0,1.0
178662471762.65668,8.990241709621822e-06,112.05794525146484,6.7870273132905075,1.0,1.0
179206527635.94318,8.990241709621822e-06,112.52986145019531,6.797194547925297,1.0,1.0
179750583509.22968,8.990241709621822e-06,113.00301361083984,6.807445083032921,1.0,1.0
180294639382.51617,8.990241709621822e-06,113.4774169921875,6.817781207087908,1.0,1.0
180838695255.80267,8.990241709621822e-06,113.95304107666016,6.82821848171705,1.0,1.0
181382751129.08917,8.990241709621822e-06,114.4299087524414,6.838736768344497,1.0,1.0
181926807002.37567,8.990241709621822e-06,114.90798950195312,6.849348424732704,1.0,1.0
182470862875.66217,8.990241709621822e-06,115.38726043701172,6.8600516201020465,1.0,1.0
183014918748.94867,8.990241709621822e-06,115.8677749633789,6.870845896757619,1.0,1.0
183558974622.23517,8.990241709621822e-06,116.3494873046875,6.881723473886026,1.0,1.0
184103030495.52167,8.990241709621822e-06,116.83236694335938,6.8927076939274565,1.0,1.0
184647086368.80817,8.990241709621822e-06,117.31643676757812,6.903773383662098,1.0,1.0
185191142242.09467,8.990241709621822e-06,117.80170440673828,6.914935189326933,1.0,1.0
185735198115.38116,8.990241709621822e-06,118.28816223144531,6.926191280142337,1.0,1.0
186279253988.66766,8.990241709621822e-06,118.77572631835938,6.93754714844718,1.0,1.0
186823309861.95416,8.990241709621822e-06,119.26448059082031,6.948990894173914,1.0,1.0
187367365735.24066,8.990241709621822e-06,119.75437927246094,6.960527551966501,1.0,1.0
187911421608.52716,8.990241709621822e-06,120.24542236328125,6.972170394977206,1.0,0.0
188455477481.81366,8.990241709621822e-06,120.73759460449219,6.983902030799612,1.0,0.0
188999533355.10016,8.990241709621822e-06,121.23088836669922,6.995730697942023,1.0,0.0
189543589228.38666,8.990241709621822e-06,121.7253189086914,7.007656396404439,1.0,0.0
190087645101.67316,8.990241709621822e-06,122.2208251953125,7.019682330051198,1.0,0.0
190631700974.95966,8.990241709621822e-06,122.71746063232422,7.031800260374,1.0,0.0
191175756848.24615,8.990241709621822e-06,123.21515655517578,7.044025291304731,1.0,0.0
191719812721.53265,8.990241709621822e-06,123.7139663696289,7.0563505574198055,1.0,0.0
192263868594.81915,8.990241709621822e-06,124.21382904052734,7.068768735600734,1.0,0.0
192807924468.10565,8.990241709621822e-06,124.71478271484375,7.0812889797456275,1.0,0.0
193351980341.39215,8.990241709621822e-06,125.21678924560547,7.09390808599015,1.0,0.0
193896036214.67865,8.990241709621822e-06,125.71981048583984,7.1066361236222235,1.0,0.0
194440092087.96515,8.990241709621822e-06,126.22390747070312,7.119458446404868,1.0,0.0
194984147961.25165,8.990241709621822e-06,126.72901916503906,7.132385581320912,1.0,0.0
195528203834.53815,8.990241709621822e-06,127.23515319824219,7.14541615528564,1.0,0.0
196072259707.82465,8.990241709621822e-06,127.74229431152344,7.158546049044902,1.0,0.0
196616315581.11115,8.990241709621822e-06,128.2504425048828,7.171785331886621,1.0,0.0
197160371454.39764,8.990241709621822e-06,128.7595977783203,7.185123476827967,1.0,0.0
197704427327.68414,8.990241709621822e-06,129.26971435546875,7.1985737570212045,1.0,0.0
198248483200.97064,8.990241709621822e-06,129.7808074951172,7.212121983924258,1.0,0.0
198792539074.25714,8.990241709621822e-06,130.29287719726562,7.225778226825052,1.0,0.0
199336594947.54364,8.990241709621822e-06,130.8058624267578,7.239543401113399,1.0,0.0
199880650820.83014,8.990241709621822e-06,131.31982421875,7.253408810586088,0.0,0.0
200424706694.11664,8.990241709621822e-06,131.834716796875,7.267390932259727,0.0,0.0
200968762567.40314,8.990241709621822e-06,132.35052490234375,7.281475119897332,0.0,0.0
201512818440.68964,8.990241709621822e-06,132.86724853515625,7.295666865837774,0.0,0.0
202056874313.97614,8.990241709621822e-06,133.38487243652344,7.309968458555577,0.0,0.0
202600930187.26263,8.990241709621822e-06,133.9033966064453,7.324378524966027,0.0,0.0
203144986060.54913,8.990241709621822e-06,134.4227752685547,7.338901184323275,0.0,0.0
203689041933.83563,8.990241709621822e-06,134.9430389404297,7.353535063542603,0.0,0.0
204233097807.12213,8.990241709621822e-06,135.46417236328125,7.36827604336986,0.0,0.0
204777153680.40863,8.990241709621822e-06,135.98614501953125,7.38312595458467,0.0,0.0
205321209553.69513,8.990241709621822e-06,136.5089569091797,7.398095324169861,0.0,0.0
205865265426.98163,8.990241709621822e-06,137.0325927734375,7.413171336668077,0.0,0.0
206409321300.26813,8.990241709621822e-06,137.5570526123047,7.428362230587618,0.0,0.0
206953377173.55463,8.990241709621822e-06,138.08230590820312,7.443662055894712,0.0,0.0
207497433046.84113,8.990241709621822e-06,138.6083526611328,7.459083628046716,0.0,0.0
208041488920.12762,8.990241709621822e-06,139.13519287109375,7.4746150469760835,0.0,0.0
208585544793.41412,8.990241709621822e-06,139.6627960205078,7.490259516547154,0.0,0.0
209129600666.70062,8.990241709621822e-06,140.19114685058594,7.5060216137089855,0.0,0.0
209673656539.98712,8.990241709621822e-06,140.72027587890625,7.521897676902331,0.0,0.0
210217712413.27362,8.990241709621822e-06,141.25010681152344,7.537893656160964,0.0,0.0
210761768286.56012,8.990241709621822e-06,141.78067016601562,7.554003143756207,0.0,0.0
211305824159.84662,8.990241709621822e-06,142.3119659423828,7.5702334628065495,0.0,0.0
211849880033.13312,8.990241709621822e-06,142.84393310546875,7.5865782055833115,0.0,0.0
212393935906.41962,8.990241709621822e-06,143.37661743164062,7.603046983679513,0.0,0.0
212937991779.70612,8.990241709621822e-06,143.90997314453125,7.619630185502135,0.0,0.0
213482047652.9926,8.990241709621822e-06,144.4439697265625,7.636329184135895,0.0,0.0
214026103526.2791,8.990241709621822e-06,144.97865295410156,7.653154048868716,0.0,0.0
214570159399.5656,8.990241709621822e-06,145.51394653320312,7.670093795022863,0.0,0.0
215114215272.8521,8.990241709621822e-06,146.0498809814453,7.68716078036079,0.0,0.0
215658271146.1386,8.990241709621822e-06,146.58642578125,7.704342647120042,0.0,0.0
216202327019.4251,8.990241709621822e-06,147.12359619140625,7.721649006893639,0.0,0.0
216746382892.7116,8.990241709621822e-06,147.66134643554688,7.739082605851015,0.0,0.0
217290438765.9981,8.990241709621822e-06,148.1996612548828,7.756634290094058,0.0,0.0
217834494639.2846,8.990241709621822e-06,148.7385711669922,7.774311382741256,0.0,0.0
218378550512.5711,8.990241709621822e-06,149.27801513671875,7.792110222233367,0.0,0.0
218922606385.85757,8.990241709621822e-06,149.81800842285156,7.810030808570388,0.0,0.0
219466662259.14407,8.990241709621822e-06,150.35853576660156,7.828078634091187,0.0,0.0
220010718132.43057,8.990241709621822e-06,150.89956665039062,7.846253698795767,0.0,0.0
220554774005.71707,8.990241709621822e-06,151.44110107421875,7.864551425735069,0.0,0.0
221098829879.00357,8.990241709621822e-06,151.98313903808594,7.88297639185815,0.0,0.0
221642885752.29007,8.990241709621822e-06,152.52565002441406,7.90152859716501,0.0,0.0
222186941625.57657,8.990241709621822e-06,153.06863403320312,7.920210787825083,0.0,0.0
222730997498.86307,8.990241709621822e-06,153.612060546875,7.939011979160634,0.0,0.0
223275053372.14957,8.990241709621822e-06,154.15594482421875,7.9579513943577,0.0,0.0
223819109245.43607,8.990241709621822e-06,154.7002410888672,7.977008894840432,0.0,0.0
224363165118.72256,8.990241709621822e-06,155.24496459960938,7.996207365354113,0.0,0.0
224907220992.00906,8.990241709621822e-06,155.79006958007812,8.015528498102517,0.0,0.0
225451276865.29556,8.990241709621822e-06,156.3355712890625,8.034981446983757,0.0,0.0
225995332738.58206,8.990241709621822e-06,156.8814697265625,8.054568042777454,0.0,0.0
226539388611.86856,8.990241709621822e-06,157.42770385742188,8.074277300805877,0.0,0.0
227083444485.15506,8.990241709621822e-06,157.9743194580078,8.094125698085623,0.0,0.0
227627500358.44156,8.990241709621822e-06,158.521240234375,8.114102249938963,0.0,0.0
228171556231.72806,8.990241709621822e-06,159.06849670410156,8.134212448704758,0.0,0.0
228715612105.01456,8.990241709621822e-06,159.61607360839844,8.154456294383015,0.0,0.0
229259667978.30106,8.990241709621822e-06,160.1639404296875,8.174837448532974,0.0,0.0
229803723851.58755,8.990241709621822e-06,160.7120819091797,8.195345841866715,0.0,0.0
230347779724.87405,8.990241709621822e-06,161.26051330566406,8.21599337445178,0.0,0.0
230891835598.16055,8.990241709621822e-06,161.80918884277344,8.236769061610438,0.0,0.0
231435891471.44705,8.990241709621822e-06,162.35812377929688,8.257685718800044,0.0,0.0
231979947344.73355,8.990241709621822e-06,162.90728759765625,8.278737853681733,0.0,0.0
232524003218.02005,8.990241709621822e-06,163.4566650390625,8.299922720086068,0.0,0.0
233068059091.30655,8.990241709621822e-06,164.00624084472656,8.321247641131542,0.0,0.0
233612114964.59305,8.990241709621822e-06,164.5560302734375,8.34270437830985,0.0,0.0
234156170837.87955,8.990241709621822e-06,165.10598754882812,8.364300254739488,0.0,0.0
234700226711.16605,8.990241709621822e-06,165.65611267089844,8.386044424318564,0.0,0.0
235244282584.45255,8.990241709621822e-06,166.20639038085938,8.40791491769161,0.0,0.0
235788338457.73904,8.990241709621822e-06,166.75680541992188,8.429928211875227,0.0,0.0
236332394331.02554,8.990241709621822e-06,167.307373046875,8.45207972992036,0.0,0.0
236876450204.31204,8.990241709621822e-06,167.8580322265625,8.474372217996443,0.0,0.0
237420506077.59854,8.990241709621822e-06,168.40879821777344,8.496803845323853,0.0,0.0
237964561950.88504,8.990241709621822e-06,168.95965576171875,8.519377358072024,0.0,0.0
238508617824.17154,8.990241709621822e-06,169.5105743408203,8.542092756240955,0.0,0.0
239052673697.45804,8.990241709621822e-06,170.0615692138672,8.564947293661213,0.0,0.0
239596729570.74454,8.990241709621822e-06,170.6126251220703,8.58794280111242,0.0,0.0
174854080649.65118,9.011178841921923e-06,108.88369750976562,6.710719503225615,1.0,1.0
175398136522.93768,9.011178841921923e-06,109.34840393066406,6.720325603906041,1.0,1.0
175942192396.22418,9.011178841921923e-06,109.81439208984375,6.7300195820083575,1.0,1.0
176486248269.51068,9.011178841921923e-06,110.28169250488281,6.739800979837659,1.0,1.0
177030304142.79718,9.011178841921923e-06,110.750244140625,6.749660643495831,1.0,1.0
177574360016.08368,9.011178841921923e-06,111.22007751464844,6.759613219219858,1.0,1.0
178118415889.37018,9.011178841921923e-06,111.69117736816406,6.769651383891246,1.0,1.0
178662471762.65668,9.011178841921923e-06,112.16352844238281,6.779776052899808,1.0,1.0
179206527635.94318,9.011178841921923e-06,112.63714599609375,6.789989972414978,1.0,1.0
179750583509.22968,9.011178841921923e-06,113.11200714111328,6.800293142436756,1.0,1.0
180294639382.51617,9.011178841921923e-06,113.58811950683594,6.810680528321178,1.0,1.0
180838695255.80267,9.011178841921923e-06,114.0654525756836,6.821161741661266,1.0,1.0
181382751129.08917,9.011178841921923e-06,114.54403686523438,6.831732205507961,1.0,1.0
181926807002.37567,9.011178841921923e-06,115.0238265991211,6.842386427522396,1.0,1.0
182470862875.66217,9.011178841921923e-06,115.50484466552734,6.8531463770600425,1.0,1.0
183014918748.94867,9.011178841921923e-06,115.98707580566406,6.863985965511278,1.0,1.0
183558974622.23517,9.011178841921923e-06,116.47048950195312,6.874918466028366,1.0,1.0
184103030495.52167,9.011178841921923e-06,116.95513916015625,6.8859470824756475,1.0,1.0
184647086368.80817,9.011178841921923e-06,117.44095611572266,6.897069068683687,1.0,1.0
185191142242.09467,9.011178841921923e-06,117.9279556274414,6.9082789323136184,1.0,1.0
185735198115.38116,9.011178841921923e-06,118.4161148071289,6.919587658043176,1.0,1.0
186279253988.66766,9.011178841921923e-06,118.90544891357422,6.930987007364059,1.0,1.0
186823309861.95416,9.011178841921923e-06,119.39595794677734,6.942487049564192,1.0,1.0
187367365735.24066,9.011178841921923e-06,119.88761138916016,6.954078173050554,1.0,1.0
187911421608.52716,9.011178841921923e-06,120.38038635253906,6.9657667855518275,1.0,0.0
188455477481.81366,9.011178841921923e-06,120.87432861328125,6.97754968320367,1.0,0.0
188999533355.10016,9.011178841921923e-06,121.3693618774414,6.989431900650046,1.0,0.0
189543589228.38666,9.011178841921923e-06,121.86554718017578,7.001409318636804,1.0,0.0
190087645101.67316,9.011178841921923e-06,122.36282348632812,7.0134805640792255,1.0,0.0
190631700974.95966,9.011178841921923e-06,122.86123657226562,7.025659367824482,1.0,0.0
191175756848.24615,9.011178841921923e-06,123.36070251464844,7.037933372110121,1.0,0.0
191719812721.53265,9.011178841921923e-06,123.86125946044922,7.050307611580103,1.0,0.0
192263868594.81915,9.011178841921923e-06,124.3629150390625,7.0627775092853735,1.0,0.0
192807924468.10565,9.011178841921923e-06,124.8656234741211,7.075357253768006,1.0,0.0
193351980341.39215,9.011178841921923e-06,125.369384765625,7.088028994926681,1.0,0.0
193896036214.67865,9.011178841921923e-06,125.87420654296875,7.10080417513404,1.0,0.0
194440092087.96515,9.011178841921923e-06,126.38006591796875,7.113679132830837,1.0,0.0
194984147961.25165,9.011178841921923e-06,126.886962890625,7.126660733440658,1.0,0.0
195528203834.53815,9.011178841921923e-06,127.39486694335938,7.139745773099163,1.0,0.0
196072259707.82465,9.011178841921923e-06,127.90379333496094,7.152929674857295,1.0,0.0
196616315581.11115,9.011178841921923e-06,128.41371154785156,7.166222050308073,1.0,0.0
197160371454.39764,9.011178841921923e-06,128.92465209960938,7.179616491722817,1.0,0.0
197704427327.68414,9.011178841921923e-06,129.43655395507812,7.193111168321906,1.0,0.0
198248483200.97064,9.011178841921923e-06,129.9494171142578,7.206719353257603,1.0,0.0
198792539074.25714,9.011178841921923e-06,130.46328735351562,7.220428231072551,1.0,0.0
199336594947.54364,9.011178841921923e-06,130.9780731201172,7.234247871054673,1.0,0.0
199880650820.83014,9.011178841921923e-06,131.4938201904297,7.248172780865102,0.0,0.0
