case_idx,row_idx,category,param,true_value,post_mean_pooled,post_std_pooled,rhat_classic,rhat_split_rank,ESS_total,ESS_per_chain_mean,n_chains,n_per_chain,mean_accept_rate,min_accept_rate,max_accept_rate,per_chain_accept
11,40,near,SS316_k_ref,24.72513168918848,22.828488483261214,2.4269918555530436,1.0009459339964126,1.006879374419735,511.70785483753895,127.92696370938474,4,1200,0.6650416666666668,0.6581666666666667,0.6696666666666666,0.6582;0.6675;0.6648;0.6697
12,97,high,E_intercept,207492295973.9905,210569477389.5032,14882201547.612991,1.0043027357250325,1.0065409325373778,973.4580801023094,243.36452002557735,4,1200,0.6554166666666666,0.6471666666666667,0.6663333333333333,0.6663;0.6573;0.6472;0.6508
12,97,high,alpha_base,1.1009010794425196e-05,1.0188806259488658e-05,1.0011043365076418e-06,1.001209196706767,1.0038794301669163,633.9463983055008,158.4865995763752,4,1200,0.6554166666666666,0.6471666666666667,0.6663333333333333,0.6663;0.6573;0.6472;0.6508
12,97,high,alpha_slope,5.326848700580527e-09,5.020793422856067e-09,4.955833427556262e-10,1.0015218271200823,1.0052771318936122,608.3780542051858,152.09451355129644,4,1200,0.6554166666666666,0.6471666666666667,0.6663333333333333,0.6663;0.6573;0.6472;0.6508
12,97,high,SS316_k_ref,23.655740689515227,23.855649205732668,2.073883053521568,1.001169375126008,1.0016980899403436,627.3980807851046,156.84952019627616,4,1200,0.6554166666666666,0.6471666666666667,0.6663333333333333,0.6663;0.6573;0.6472;0.6508
13,394,high,E_intercept,195970956160.16736,205096326234.28128,14538856592.688776,1.001064137831325,1.001035972950704,876.3078856994644,219.0769714248661,4,1200,0.651875,0.65,0.6556666666666666,0.6500;0.6503;0.6557;0.6515
13,394,high,alpha_base,9.1471678769906e-06,1.008162208203555e-05,9.62478792114234e-07,1.005183125210489,1.0084035946615288,658.1440743156556,164.5360185789139,4,1200,0.651875,0.65,0.6556666666666666,0.6500;0.6503;0.6557;0.6515
13,394,high,alpha_slope,5.081977206840172e-09,5.003837255810453e-09,5.004270107190367e-10,1.0013050792390927,1.0033023876419562,678.1488116908452,169.5372029227113,4,1200,0.651875,0.65,0.6556666666666666,0.6500;0.6503;0.6557;0.6515
13,394,high,SS316_k_ref,19.40223379216592,22.565139395159125,2.3338431972368623,1.0047672292824836,1.0115149213820571,543.0798199988458,135.76995499971144,4,1200,0.651875,0.65,0.6556666666666666,0.6500;0.6503;0.6557;0.6515
14,3,high,E_intercept,211188645430.28915,203190386910.71564,15519697255.860888,1.0059986617861139,1.0055945430506281,762.9075645785676,190.7268911446419,4,1200,0.655875,0.6476666666666666,0.6616666666666666,0.6477;0.6550;0.6592;0.6617
14,3,high,alpha_base,1.0141854963635646e-05,1.0075498680532855e-05,9.879138409023818e-07,1.002843225658602,1.0048810333462337,590.5741766300072,147.6435441575018,4,1200,0.655875,0.6476666666666666,0.6616666666666666,0.6477;0.6550;0.6592;0.6617
14,3,high,alpha_slope,5.386110775989091e-09,4.978373458766518e-09,5.168266609868568e-10,1.0038919720279615,1.0056474548961762,530.3563015374552,132.5890753843638,4,1200,0.655875,0.6476666666666666,0.6616666666666666,0.6477;0.6550;0.6592;0.6617
14,3,high,SS316_k_ref,27.012515669379496,23.33530178219274,2.0128586883256654,1.000246826277409,1.0049334793726594,704.9881997805023,176.24704994512558,4,1200,0.655875,0.6476666666666666,0.6616666666666666,0.6477;0.6550;0.6592;0.6617
15,146,high,E_intercept,207241341104.5717,203511884464.329,14874117242.583248,1.0009022993215997,1.002227145020327,766.6370163408975,191.65925408522438,4,1200,0.654625,0.6476666666666666,0.6603333333333333,0.6603;0.6563;0.6542;0.6477
15,146,high,alpha_base,1.0115152054028994e-05,1.0096034274633158e-05,9.833054427568549e-07,1.0033752563445506,1.0066833482977526,567.0182568358925,141.75456420897314,4,1200,0.654625,0.6476666666666666,0.6603333333333333,0.6603;0.6563;0.6542;0.6477
15,146,high,alpha_slope,5.2935613001282304e-09,4.998291141469947e-09,5.04639983107066e-10,1.0012190861408286,1.0064716764643142,594.8889743105359,148.72224357763398,4,1200,0.654625,0.6476666666666666,0.6603333333333333,0.6603;0.6563;0.6542;0.6477
15,146,high,SS316_k_ref,26.71566256927866,23.27293260140516,2.143163117814875,1.0018493013827539,1.0031098866504555,657.3466990121958,164.33667475304895,4,1200,0.654625,0.6476666666666666,0.6603333333333333,0.6603;0.6563;0.6542;0.6477
16,330,high,E_intercept,187449363086.1054,187589402134.65723,14865788523.300974,1.002104565562986,1.0035729415516648,791.7413536586674,197.93533841466686,4,1200,0.657375,0.6543333333333333,0.6605,0.6572;0.6543;0.6575;0.6605
16,330,high,alpha_base,8.622131465263334e-06,9.69585013741727e-06,9.970107301947063e-07,1.0000606328154489,1.0013818101470495,676.9475939097579,169.23689847743947,4,1200,0.657375,0.6543333333333333,0.6605,0.6572;0.6543;0.6575;0.6605
16,330,high,alpha_slope,4.589248499074213e-09,4.907161289093906e-09,5.12911752283651e-10,1.0030639727565305,1.01427642452158,389.76950874320596,97.44237718580149,4,1200,0.657375,0.6543333333333333,0.6605,0.6572;0.6543;0.6575;0.6605
16,330,high,SS316_k_ref,22.38362389459905,21.551620234977165,2.3866039753043493,1.0029407011124392,1.0049557030198095,555.1556897507766,138.78892243769414,4,1200,0.657375,0.6543333333333333,0.6605,0.6572;0.6543;0.6575;0.6605
17,265,high,E_intercept,217791569218.77023,214660324397.53552,14398333876.307747,1.002226342875777,1.0092343596621136,703.129057581603,175.78226439540074,4,1200,0.6495,0.643,0.6523333333333333,0.6430;0.6520;0.6523;0.6507
17,265,high,alpha_base,9.82047900375773e-06,1.028267277459047e-05,9.477833063277637e-07,1.0060792149566975,1.0069831172747101,543.7559391275893,135.93898478189732,4,1200,0.6495,0.643,0.6523333333333333,0.6430;0.6520;0.6523;0.6507
17,265,high,alpha_slope,5.7306427844310435e-09,5.026295036780178e-09,5.091154247110468e-10,1.0018244894604527,1.0055747012036251,553.8327448874583,138.45818622186457,4,1200,0.6495,0.643,0.6523333333333333,0.6430;0.6520;0.6523;0.6507
17,265,high,SS316_k_ref,20.24920419199326,22.77100236450183,2.058010866809489,1.0009922156935405,1.0032987879600812,701.2455965000031,175.31139912500078,4,1200,0.6495,0.643,0.6523333333333333,0.6430;0.6520;0.6523;0.6507
