sample_idx,output,y_true,y_pred_mean,y_pred_std
11,iteration2_keff,1.1037211200331758,1.103747757632592,0.0003050332861705963
11,iteration2_max_fuel_temp,1069.97,1073.6702309434927,4.564544599017001
12,iteration2_max_global_stress,201.12,206.47852424651174,12.639781030452346
12,iteration2_keff,1.1036022022053025,1.1037116402379958,0.0003044862190571202
12,iteration2_max_fuel_temp,1070.26,1074.323346612715,4.686470976244465
13,iteration2_max_global_stress,136.51,129.6118074500514,8.289761981644665
13,iteration2_keff,1.1036695191826935,1.1039964157062494,0.00031621583960916925
13,iteration2_max_fuel_temp,1077.64,1072.641080198621,4.135071055841641
14,iteration2_max_global_stress,200.62,207.24691687669994,23.178090252265395
14,iteration2_keff,1.103513929774146,1.103215862175324,0.0005722902916360668
14,iteration2_max_fuel_temp,1085.85,1091.5530599391404,8.439073958872402
15,iteration2_max_global_stress,148.62,148.57170087807881,8.976531670119911
15,iteration2_keff,1.1036507696482338,1.1034938169860744,0.0003373397302727524
15,iteration2_max_fuel_temp,1067.3,1067.3216618924562,3.564412814482824
16,iteration2_max_global_stress,136.95,140.84271209267786,8.527317203424918
16,iteration2_keff,1.1038229904792565,1.1040462403729239,0.0003581053082237605
16,iteration2_max_fuel_temp,1067.5,1068.7324388005704,3.8047731672900458
17,iteration2_max_global_stress,144.36,143.78632658586267,7.986512684234603
17,iteration2_keff,1.103792003173473,1.1038432139529848,0.0003099869172942694
17,iteration2_max_fuel_temp,1070.83,1069.8731465611954,3.8859555849992535
18,iteration2_max_global_stress,201.99,190.18841038248647,12.686102990902796
18,iteration2_keff,1.1037255259935943,1.1033297835928595,0.0003316204976755266
18,iteration2_max_fuel_temp,1086.0,1080.4502925761362,4.897053799418083
19,iteration2_max_global_stress,132.64,131.91821325034877,9.459141925589
19,iteration2_keff,1.1048789484181831,1.1045333889812712,0.00035470714666042404
19,iteration2_max_fuel_temp,1071.31,1070.0099330908652,4.377814846421811
20,iteration2_max_global_stress,188.88,183.82698862823855,16.43376832053639
20,iteration2_keff,1.102621778246541,1.1024234900173167,0.0007885311341462694
20,iteration2_max_fuel_temp,1078.46,1076.8955926228246,4.805024703965515
21,iteration2_max_global_stress,129.9,129.08227564534045,9.813625281329156
21,iteration2_keff,1.1046162876248498,1.1045937354945459,0.0003625625407523642
21,iteration2_max_fuel_temp,1071.26,1070.073189682614,4.47737987781003
22,iteration2_max_global_stress,176.99,174.43913235393637,14.431317353578237
22,iteration2_keff,1.1028108622205703,1.1025217096831363,0.0007992342199349175
22,iteration2_max_fuel_temp,1077.37,1076.6794404479278,4.739173254903669
23,iteration2_max_global_stress,153.17,159.07550335699736,10.785212178029626
23,iteration2_keff,1.1051267223092287,1.1044252654697473,0.000406445766893394
23,iteration2_max_fuel_temp,1068.14,1070.1514619844504,4.424014290410199
24,iteration2_max_global_stress,158.24,164.7792727324906,11.123309067108332
24,iteration2_keff,1.1045452508553966,1.1044204235337047,0.0004517822849259838
24,iteration2_max_fuel_temp,1068.39,1070.6261495745143,4.4618863599241845
25,iteration2_max_global_stress,118.38,119.19382364057583,9.68035818839152
