level,input,input_bin,n_in_bin,output,iter,group,bin_x_mean,bin_x_min,bin_x_max,MAE_bin,RMSE_bin,y_true_mean_bin,y_pred_mean_bin,sigma_mean_bin,PICP90_bin
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration1_keff,iter1,secondary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,0.00799064057062574,0.010772063225081155,1.1133589146381266,1.1088734865188599,0.06350181150165471,1.0
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration1_avg_fuel_temp,iter1,secondary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,3.3673901367187526,4.174131465521036,1017.15375,1016.3036499023438,3.8743705156765045,0.8977272727272727
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration1_max_fuel_temp,iter1,secondary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,5.926920443448156,7.357726542793496,1105.1831818181818,1103.63232421875,6.661338856816991,0.8863636363636364
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration1_max_monolith_temp,iter1,secondary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,6.753008422851575,8.389969013298758,1070.585340909091,1068.987060546875,7.592928678545085,0.8863636363636364
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration1_max_global_stress,iter1,secondary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,9.523397081548516,12.052943959479904,211.89238636363635,209.23504638671875,11.587435364095809,0.9090909090909091
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration1_monolith_new_temperature,iter1,secondary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,1.1393398566488264,1.4239714347240944,955.7325588223413,955.4632568359375,1.2844111394640927,0.8863636363636364
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration1_Hcore_after,iter1,secondary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,0.01223574011628482,0.016093626771694878,152.37529173834537,152.38107299804688,0.10890507678446613,1.0
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration1_wall2,iter1,secondary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,0.0011011639207218836,0.001359025927422548,29.92590890908261,29.926359176635742,0.0032641854205970574,1.0
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_keff,iter2,primary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,0.00016367207276488357,0.00021045288684322993,1.1034427571684122,1.1034265756607056,0.0003605379948550633,0.9886363636363636
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_avg_fuel_temp,iter2,secondary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,2.0567557872425395,2.587829645323461,1001.6151136363637,1001.037109375,2.2683065667659394,0.8977272727272727
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_max_fuel_temp,iter2,primary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,3.890343849875698,4.777833710587179,1075.7020454545454,1074.646728515625,4.2540277155796895,0.8977272727272727
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_max_monolith_temp,iter2,primary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,4.4796849476207425,5.521150308754604,1038.3230681818181,1037.1199951171875,4.78155532665264,0.875
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_max_global_stress,iter2,primary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,6.75734205419367,8.677307330988112,167.60238636363636,165.55369567871094,8.244127689374276,0.8977272727272727
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_monolith_new_temperature,iter2,secondary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,0.5880809861175659,0.7313264131809004,950.9601060915062,950.8191528320312,0.6346383049621932,0.8977272727272727
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_Hcore_after,iter2,secondary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,0.016394911286156534,0.020810329312464914,152.3598140044644,152.36810302734375,0.18347672453507577,1.0
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_wall2,iter2,primary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,0.001056345583692901,0.0012347521639391949,29.9222252974717,29.922748565673828,0.003063654449250881,1.0
